time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.150375205582,0.196290924574,11.575239995,0.0870082123159,0.033350556762,0.0,-0.323462347893,0.543476197729,2.63852134452,0.0570826616153,0.0247566313829,0.0,435.4505223952406,436.0832608380291,437.27045978001,436.1494926425937
1.3800000000000008,-0.170542561126,0.230864319916,11.7382998661,0.0906150914492,0.035374150631,0.0,-0.348970283137,0.609318810066,2.79637154659,0.0655751320741,0.0473933499882,0.0,461.8174220109286,463.5998552405845,462.19796542873917,462.86916443302584
1.4400000000000008,-0.192251314854,0.269368730703,11.9097166245,0.0947928654364,0.0382956338488,0.0,-0.374948540346,0.674551676541,2.91714422442,0.0767026932155,0.0511678803126,0.0,452.21591447432127,452.5212690188469,451.5764882765387,452.47677019475645
1.5000000000000009,-0.215579639432,0.311870452545,12.0883026339,0.0991896789669,0.0411953835937,0.0,-0.402965168086,0.742604020889,3.03532885846,0.0653690679358,0.0419449289466,0.0,452.413179053023,451.6713388769543,452.81735627177414,451.9087362025454
1.560000000000001,-0.240722881178,0.358721287884,12.275734917,0.102759641461,0.0435130418508,0.0,-0.435399456177,0.819457860515,3.21184380707,0.0439389347578,0.0309958147295,0.0,471.2546659995646,470.4081910828672,471.4962709192546,469.83988132266967
1.620000000000001,-0.267778293364,0.41005770351,12.4718127093,0.105745195152,0.045650833722,0.0,-0.466644029435,0.892001727274,3.32368955599,0.0594033668668,0.043577058046,0.0,451.7196365865485,452.7336044210828,451.6407845384953,452.88783871536367
1.680000000000001,-0.296896898448,0.466132468194,12.6776007391,0.10983736175,0.0486753074685,0.0,-0.504285637349,0.977530262774,3.53516713571,0.0816645490473,0.0614141480037,0.0,482.6271786621045,483.9729447878957,481.88287750272605,483.56574401088545
1.740000000000001,-0.328299547871,0.527323137984,12.8950116485,0.114264291868,0.0524395417516,0.0,-0.542865172151,1.06261476094,3.71117075513,0.0493001552563,0.0652590420409,0.0,473.9215239674575,474.2195450089291,475.40114555517727,472.9182726428436
1.8000000000000012,-0.361774711105,0.592997456584,13.1167953469,0.117484599536,0.0559000121784,0.0,-0.573292898494,1.12677634118,3.6816307702,0.0612266532859,0.0347641425862,0.0,410.8081001380082,408.0973108343686,410.2667561231613,411.3265406602912
1.8600000000000012,-0.397490377782,0.663330775916,13.3431711332,0.12113410395,0.0580424410867,0.0,-0.617438154311,1.21798949935,3.86350350275,0.0600099383407,0.0375290490598,0.0,477.37826883401635,477.5896762215668,477.0519971759753,476.9614332954923
1.9200000000000013,-0.435600620503,0.738583449622,13.5752665052,0.124835161246,0.0599542566928,0.0,-0.653091283047,1.29072796234,3.87287712083,0.0648373148325,0.0170352095433,0.0,425.01130952534623,423.25142859022185,425.3722609882203,425.7883942871958
1.9800000000000013,-0.476033978056,0.818581719878,13.8104128102,0.130177753087,0.0616547279535,0.0,-0.694813557391,1.3763010744,3.96488025121,0.115794634808,0.0446128567553,0.0,450.45343433086464,452.67841462764017,449.88389083879525,453.99691091864935
2.0400000000000014,-0.51885193042,0.903491136884,14.048507076,0.137142369701,0.064623504429,0.0,-0.732702165372,1.4545950224,3.97140559981,0.116635144583,0.0577679364759,0.0,424.25247194296884,425.38221015013494,425.6654815222046,425.75011225233084
2.1000000000000014,-0.563982562845,0.993182345348,14.2867113584,0.144251330062,0.0678248798836,0.0,-0.771945899776,1.5356933767,3.96856650788,0.121939816096,0.0426261125654,0.0,423.2198551274077,421.91643924074447,422.3548118758364,422.8255088207502
2.1600000000000015,-0.611559400538,1.08793894441,14.5252544515,0.151901567777,0.0704463441957,0.0,-0.814178477831,1.62348657387,3.9826205053,0.136785362904,0.0457395901713,0.0,429.0712899742233,429.3367013326578,427.34096678956325,428.6200211448026
2.2200000000000015,-0.661529387236,1.18769031882,14.7619690971,0.16054330727,0.0729006044589,0.0,-0.851708926691,1.70220672755,3.90793512771,0.155563017307,0.0288635377689,0.0,400.2727479517395,398.734854166601,397.16394251448475,398.9043503860169
2.2800000000000016,-0.713689046084,1.29207798375,14.9928481047,0.169791852307,0.0746508734759,0.0,-0.887101222976,1.77805675777,3.78825021375,0.151142152978,0.0297792796347,0.0,381.9764544838171,382.06418671401775,382.7131493209116,382.3187361271745
2.3400000000000016,-0.768551219796,1.40239479899,15.223767021,0.178846235749,0.0765045341591,0.0,-0.941798279067,1.89999573714,3.90832324286,0.150431247628,0.0330357158686,0.0,462.7011120470443,462.95770841125125,462.29642361783226,462.26087060183806
2.4000000000000017,-0.826332952477,1.5192706123,15.4566856089,0.18764504781,0.078332091626,0.0,-0.984428160244,1.99655248157,3.85556502098,0.137747812093,0.0247329900184,0.0,407.2359718330018,406.4929334857149,408.7545308249522,407.6446653864096
2.4600000000000017,-0.887464295274,1.6438884279,15.695901162,0.195787713162,0.0801606780104,0.0,-1.05341755289,2.15815152901,4.11695439906,0.131295467497,0.0400154065425,0.0,506.0789786672561,507.1780311489181,505.41361633990743,504.96290116803294
2.520000000000002,-0.952504358014,1.77771052894,15.9473079976,0.203794008276,0.0826209574249,0.0,-1.11480275742,2.30325572376,4.26234992978,0.13740801287,0.0429126888129,0.0,474.269414903456,474.4926787484753,474.8169365746991,475.30079615755045
2.580000000000002,-1.02107676338,1.919897122,16.2049466589,0.212615234527,0.0851212733502,0.0,-1.1711674037,2.4369867511,4.32498782724,0.161420879133,0.0390679452143,0.0,450.4996499620554,450.18952677390746,450.7448084940739,452.7008778717165
2.640000000000002,-1.0932356064,2.07065574474,16.4680512388,0.222741849818,0.0871606541691,0.0,-1.23431450084,2.58913900158,4.44421982479,0.180452794173,0.0211643593392,0.0,471.23970064834054,469.85394337568766,468.8203795207188,470.32224678702096
2.700000000000002,-1.16914469463,2.23054277881,16.7373407206,0.233699813103,0.0893906051374,0.0,-1.29613738079,2.74132954989,4.53123232041,0.186664667675,0.0579111555053,0.0,460.43949091871343,463.33839758182336,462.06002685652953,462.5803718292265
2.760000000000002,-1.24889454983,2.39996974474,17.0126116417,0.244529611382,0.0926458580826,0.0,-1.36249090782,2.90714072194,4.64340357682,0.163843256937,0.0457010643373,0.0,472.7451520525327,471.80499896927694,472.1134273278416,470.37811649290416
2.820000000000002,-1.33197547582,2.5776758425,17.2870802195,0.254239728688,0.0952756790358,0.0,-1.40710748567,3.01707793028,4.50575574444,0.157488584664,0.0397999203933,0.0,389.9404181613075,389.3900217808931,390.556992386664,389.99261732017084
2.880000000000002,-1.41847270219,2.7639426483,17.5603123965,0.264580937614,0.0981066262378,0.0,-1.47635157225,3.19256398316,4.60098522043,0.192079579698,0.0589025821931,0.0,468.30477352626383,469.78967883396285,466.5730758473697,469.292117731464
2.940000000000002,-1.50913120201,2.96078211287,17.8386113291,0.276091617217,0.101202453346,0.0,-1.54588553218,3.36961854688,4.67464287231,0.19137140443,0.0300606467083,0.0,465.08732570104047,462.8239574741788,463.9411749150688,463.9197225356835
3.000000000000002,-1.60378452855,3.16781766047,18.1190235077,0.28753798997,0.103153771919,0.0,-1.60937689462,3.53238562085,4.67181390889,0.189550141087,0.0370380263037,0.0,441.3980246686287,441.97396958086364,441.0734295642857,440.95870870592944
